key,Начало нагрева дугой,Конец нагрева дугой,Активная мощность,Реактивная мощность
78,2019-05-06 09:38:36,2019-05-06 09:41:07,0.408124,0.302073
79,2019-05-06 10:17:20,2019-05-06 10:19:34,1.005895,0.737621
79,2019-05-06 10:23:42,2019-05-06 10:29:37,0.887344,0.594294
79,2019-05-06 10:31:31,2019-05-06 10:34:22,0.590984,0.494907
79,2019-05-06 10:36:03,2019-05-06 10:39:48,0.6074,0.456975
79,2019-05-06 10:43:35,2019-05-06 10:44:06,0.500974,0.377482
79,2019-05-06 10:47:26,2019-05-06 10:48:58,0.691754,0.529681
80,2019-05-06 11:45:07,2019-05-06 11:47:17,0.778981,0.559168
80,2019-05-06 11:51:15,2019-05-06 11:55:59,1.1226,0.773839
80,2019-05-06 11:57:41,2019-05-06 11:59:58,0.493052,0.43281
81,2019-05-06 12:41:25,2019-05-06 12:44:29,0.357735,0.249066
81,2019-05-06 12:45:52,2019-05-06 12:50:57,0.878862,0.626035
81,2019-05-06 12:53:17,2019-05-06 12:59:16,0.441162,0.310855
81,2019-05-06 13:00:23,2019-05-06 13:01:32,0.497746,0.372035
82,2019-05-06 13:17:59,2019-05-06 13:20:19,0.612283,0.454782
82,2019-05-06 13:22:43,2019-05-06 13:28:12,0.27945,0.243712
82,2019-05-06 13:29:43,2019-05-06 13:30:53,0.503883,0.346318
82,2019-05-06 13:34:16,2019-05-06 13:37:57,0.744514,0.527035
83,2019-05-06 13:59:47,2019-05-06 14:01:08,0.758961,0.512633
83,2019-05-06 14:03:06,2019-05-06 14:06:16,0.489217,0.361388
83,2019-05-06 14:09:20,2019-05-06 14:13:32,0.672422,0.474849
83,2019-05-06 14:14:45,2019-05-06 14:22:44,0.608047,0.39151
84,2019-05-06 14:31:04,2019-05-06 14:32:23,0.590578,0.395734
84,2019-05-06 14:33:36,2019-05-06 14:36:43,0.928891,0.596332
84,2019-05-06 14:39:00,2019-05-06 14:44:24,0.387799,0.228016
84,2019-05-06 14:47:08,2019-05-06 14:51:34,0.620037,0.447909
85,2019-05-06 15:08:53,2019-05-06 15:10:19,0.461446,0.343817
85,2019-05-06 15:11:37,2019-05-06 15:17:33,0.397224,0.268282
85,2019-05-06 15:19:19,2019-05-06 15:24:06,0.936775,0.625299
86,2019-05-06 15:44:37,2019-05-06 15:47:42,0.682444,0.510806
86,2019-05-06 15:53:20,2019-05-06 15:56:54,0.948439,0.76043
86,2019-05-06 15:59:30,2019-05-06 16:01:52,0.790144,0.674795
86,2019-05-06 16:14:18,2019-05-06 16:15:31,0.594448,0.458083
86,2019-05-06 16:16:42,2019-05-06 16:17:41,0.45746,0.328138
87,2019-05-06 16:46:00,2019-05-06 16:49:11,0.324838,0.242416
87,2019-05-06 16:52:36,2019-05-06 16:55:23,0.629869,0.580396
87,2019-05-06 17:14:00,2019-05-06 17:18:05,0.467798,0.351896
87,2019-05-06 17:40:27,2019-05-06 17:43:13,0.669292,0.550142
88,2019-05-06 17:49:01,2019-05-06 17:51:46,0.81405,0.492776
88,2019-05-06 17:54:05,2019-05-06 18:03:06,0.630716,0.423989
88,2019-05-06 18:04:39,2019-05-06 18:10:38,0.499348,0.348987
88,2019-05-06 18:15:42,2019-05-06 18:17:15,0.527046,0.36081
89,2019-05-06 18:26:23,2019-05-06 18:27:46,0.50531,0.336465
89,2019-05-06 18:29:29,2019-05-06 18:33:11,0.825179,0.560673
89,2019-05-06 18:35:58,2019-05-06 18:41:27,0.467487,0.34627
89,2019-05-06 18:46:02,2019-05-06 18:46:56,0.2737,0.204475
89,2019-05-06 18:48:58,2019-05-06 18:50:02,0.508303,0.425779
90,2019-05-06 18:58:21,2019-05-06 19:00:32,0.454229,0.340132
90,2019-05-06 19:03:17,2019-05-06 19:07:52,0.481947,0.34257
90,2019-05-06 19:09:37,2019-05-06 19:15:16,0.547012,0.418481
90,2019-05-06 19:26:36,2019-05-06 19:27:42,0.602585,0.406804
90,2019-05-06 19:35:58,2019-05-06 19:37:23,0.543371,0.367289
91,2019-05-06 20:04:19,2019-05-06 20:07:29,0.605027,0.547442
91,2019-05-06 20:16:18,2019-05-06 20:19:35,0.625689,0.442266
91,2019-05-06 20:22:37,2019-05-06 20:28:38,0.289899,0.196954
91,2019-05-06 20:39:59,2019-05-06 20:42:49,0.471642,0.339001
91,2019-05-06 20:47:56,2019-05-06 20:49:34,0.469415,0.332789
92,2019-05-06 20:58:03,2019-05-06 21:00:38,0.552083,0.392285
92,2019-05-06 21:03:03,2019-05-06 21:07:07,0.565046,0.425531
92,2019-05-06 21:09:51,2019-05-06 21:11:15,1.031611,0.749581
92,2019-05-06 21:21:33,2019-05-06 21:22:46,0.440523,0.330216
93,2019-05-06 21:36:50,2019-05-06 21:39:48,0.512683,0.305599
93,2019-05-06 21:41:25,2019-05-06 21:47:19,0.402671,0.281575
93,2019-05-06 21:53:33,2019-05-06 21:56:17,0.580682,0.487001
94,2019-05-06 22:02:58,2019-05-06 22:05:10,0.644369,0.421947
94,2019-05-06 22:08:17,2019-05-06 22:12:27,0.515198,0.382033
94,2019-05-06 22:14:55,2019-05-06 22:16:57,0.475058,0.341605
94,2019-05-06 22:23:10,2019-05-06 22:23:54,0.388842,0.304439
94,2019-05-06 22:26:48,2019-05-06 22:28:11,0.493327,0.335012
94,2019-05-06 22:31:25,2019-05-06 22:33:53,0.877225,0.649799
95,2019-05-06 22:42:32,2019-05-06 22:44:36,0.578032,0.419882
95,2019-05-06 22:47:47,2019-05-06 22:52:41,0.631048,0.513714
95,2019-05-06 23:04:27,2019-05-06 23:06:30,0.584945,0.381319
95,2019-05-06 23:11:10,2019-05-06 23:15:04,0.258449,0.210304
95,2019-05-06 23:22:01,2019-05-06 23:24:19,0.472995,0.384467
95,2019-05-06 23:25:33,2019-05-06 23:28:17,0.483841,0.332514
96,2019-05-06 23:37:19,2019-05-06 23:39:30,0.468297,0.349355
96,2019-05-06 23:41:53,2019-05-06 23:43:02,0.562782,0.394232
96,2019-05-06 23:44:29,2019-05-06 23:49:54,0.801896,0.713379
96,2019-05-06 23:54:33,2019-05-06 23:57:00,0.727044,0.457675
96,2019-05-06 23:58:44,2019-05-07 00:01:14,0.624296,0.422679
97,2019-05-07 00:19:43,2019-05-07 00:21:43,0.387061,0.317161
97,2019-05-07 00:26:35,2019-05-07 00:30:56,0.76151,0.501041
97,2019-05-07 00:42:29,2019-05-07 00:46:38,0.962657,0.720128
97,2019-05-07 00:59:24,2019-05-07 01:02:39,0.698771,0.483572
97,2019-05-07 01:07:15,2019-05-07 01:09:01,0.44009,0.313636
97,2019-05-07 01:13:42,2019-05-07 01:14:50,0.567139,0.389449
98,2019-05-07 01:25:36,2019-05-07 01:30:09,0.494935,0.353698
98,2019-05-07 01:34:14,2019-05-07 01:35:25,0.402841,0.284637
98,2019-05-07 01:37:18,2019-05-07 01:41:08,0.735009,0.550922
98,2019-05-07 01:43:25,2019-05-07 01:48:24,0.524864,0.401271
98,2019-05-07 01:50:37,2019-05-07 01:51:52,0.410599,0.277339
98,2019-05-07 01:54:16,2019-05-07 01:56:35,0.456941,0.355612
99,2019-05-07 02:07:34,2019-05-07 02:14:20,0.831582,0.617423
99,2019-05-07 02:17:59,2019-05-07 02:20:32,0.467704,0.291509
99,2019-05-07 02:24:06,2019-05-07 02:28:11,0.951585,0.724303
99,2019-05-07 02:32:39,2019-05-07 02:33:44,1.20741,0.810785
100,2019-05-07 02:42:17,2019-05-07 02:44:02,0.484366,0.36129
100,2019-05-07 02:46:37,2019-05-07 02:51:57,0.977779,0.748288
100,2019-05-07 02:53:10,2019-05-07 02:55:53,0.304473,0.201667
100,2019-05-07 02:59:08,2019-05-07 03:03:38,0.801634,0.680203
100,2019-05-07 03:04:53,2019-05-07 03:06:42,0.800764,0.575101
100,2019-05-07 03:08:36,2019-05-07 03:10:12,0.711236,0.527786
101,2019-05-07 03:19:03,2019-05-07 03:21:02,0.818955,0.597445
101,2019-05-07 03:22:54,2019-05-07 03:27:22,0.354442,0.24431
101,2019-05-07 03:30:52,2019-05-07 03:32:15,0.568043,0.409116
101,2019-05-07 03:45:08,2019-05-07 03:47:07,0.311563,0.246531
102,2019-05-07 03:58:27,2019-05-07 04:00:58,0.755825,0.575859
102,2019-05-07 04:04:12,2019-05-07 04:08:24,0.481261,0.337751
102,2019-05-07 04:20:41,2019-05-07 04:22:31,0.433124,0.299747
102,2019-05-07 04:34:30,2019-05-07 04:36:10,0.316431,0.265821
103,2019-05-07 05:02:51,2019-05-07 05:04:52,0.37705,0.301519
103,2019-05-07 05:07:12,2019-05-07 05:12:20,0.764372,0.508558
103,2019-05-07 05:17:25,2019-05-07 05:20:05,0.487318,0.344522
103,2019-05-07 05:21:16,2019-05-07 05:24:59,1.024986,0.833498
103,2019-05-07 05:29:04,2019-05-07 05:30:11,0.337939,0.23003
103,2019-05-07 05:41:52,2019-05-07 05:44:53,0.478214,0.315395
103,2019-05-07 05:46:56,2019-05-07 05:50:33,0.428839,0.323436
103,2019-05-07 05:52:04,2019-05-07 05:53:14,0.445816,0.335487
104,2019-05-07 06:14:26,2019-05-07 06:17:06,0.320675,0.231571
104,2019-05-07 06:30:47,2019-05-07 06:33:24,0.403078,0.312646
104,2019-05-07 06:41:58,2019-05-07 06:43:30,0.829483,0.655602
104,2019-05-07 06:48:56,2019-05-07 06:49:45,1.154782,0.841332
105,2019-05-07 07:10:34,2019-05-07 07:12:57,0.573042,0.389526
105,2019-05-07 07:24:33,2019-05-07 07:26:56,0.515003,0.377815
105,2019-05-07 07:29:35,2019-05-07 07:34:23,0.556213,0.411867
106,2019-05-07 08:08:35,2019-05-07 08:10:36,0.600598,0.472806
106,2019-05-07 08:16:16,2019-05-07 08:21:28,1.327936,0.969106
106,2019-05-07 08:25:38,2019-05-07 08:30:32,0.59993,0.423079
106,2019-05-07 08:40:06,2019-05-07 08:43:33,1.122748,0.813923
107,2019-05-07 09:13:57,2019-05-07 09:16:08,1.106783,0.767794
107,2019-05-07 09:22:17,2019-05-07 09:27:26,0.860581,0.646226
107,2019-05-07 09:29:17,2019-05-07 09:32:20,0.412019,0.306961
107,2019-05-07 09:33:33,2019-05-07 09:34:37,0.392977,0.315947
108,2019-05-07 09:50:30,2019-05-07 09:53:07,0.870068,0.651657
108,2019-05-07 09:57:16,2019-05-07 09:58:47,0.406945,0.356044
109,2019-05-07 10:42:56,2019-05-07 10:45:03,0.593551,0.510171
109,2019-05-07 10:49:01,2019-05-07 10:49:59,0.531914,0.443612
109,2019-05-07 10:56:44,2019-05-07 11:02:16,0.715207,0.475601
109,2019-05-07 11:03:49,2019-05-07 11:08:56,0.784822,0.614584
110,2019-05-07 11:46:50,2019-05-07 11:49:07,0.705245,0.518153
110,2019-05-07 11:54:10,2019-05-07 11:55:46,1.072405,0.713913
110,2019-05-07 11:58:29,2019-05-07 11:58:47,0.293605,0.207924
111,2019-05-07 12:32:40,2019-05-07 12:34:50,0.640612,0.418739
111,2019-05-07 12:38:26,2019-05-07 12:40:19,0.515195,0.337665
111,2019-05-07 13:04:03,2019-05-07 13:05:25,0.64541,0.4389
111,2019-05-07 13:12:29,2019-05-07 13:13:55,0.624029,0.512761
112,2019-05-07 13:50:33,2019-05-07 13:52:08,0.633449,0.432308
113,2019-05-07 14:43:42,2019-05-07 14:45:48,0.71992,0.462451
113,2019-05-07 15:15:55,2019-05-07 15:19:01,0.356744,0.216452
113,2019-05-07 15:33:14,2019-05-07 15:39:23,0.872606,0.560365
113,2019-05-07 15:41:34,2019-05-07 15:43:52,1.317665,0.945464
114,2019-05-07 16:13:58,2019-05-07 16:16:18,0.580046,0.472979
114,2019-05-07 16:43:12,2019-05-07 16:46:45,0.313419,0.270347
114,2019-05-07 17:09:46,2019-05-07 17:12:32,0.415876,0.310373
115,2019-05-07 17:33:49,2019-05-07 17:36:50,1.304669,1.032245
115,2019-05-07 18:01:55,2019-05-07 18:03:47,0.30408,0.260235
115,2019-05-07 18:08:43,2019-05-07 18:10:48,0.472624,0.299645
115,2019-05-07 19:02:43,2019-05-07 19:03:51,0.486716,0.363024
115,2019-05-07 19:07:17,2019-05-07 19:09:17,0.606082,0.426455
115,2019-05-07 19:10:49,2019-05-07 19:12:48,0.987662,0.721719
116,2019-05-07 20:08:05,2019-05-07 20:11:24,0.384888,0.266886
116,2019-05-07 20:16:35,2019-05-07 20:21:29,0.851791,0.630219
116,2019-05-07 20:27:28,2019-05-07 20:30:23,0.696922,0.50052
116,2019-05-07 20:37:14,2019-05-07 20:39:02,0.662033,0.490223
117,2019-05-07 21:50:53,2019-05-07 21:52:58,0.634296,0.467675
117,2019-05-07 22:21:06,2019-05-07 22:24:36,0.464128,0.332517
117,2019-05-07 22:30:51,2019-05-07 22:31:48,0.671894,0.465474
117,2019-05-07 22:34:41,2019-05-07 22:38:25,0.463746,0.349294
117,2019-05-07 22:49:30,2019-05-07 22:50:15,0.949537,0.624192
117,2019-05-07 22:51:54,2019-05-07 22:54:17,1.007595,0.669006
118,2019-05-07 22:57:35,2019-05-07 23:01:30,0.546204,0.351622
118,2019-05-07 23:20:17,2019-05-07 23:21:26,0.40857,0.342215
118,2019-05-07 23:36:25,2019-05-07 23:37:24,0.907437,0.723796
118,2019-05-08 01:20:41,2019-05-08 01:24:52,1.122507,0.798427
118,2019-05-08 01:31:04,2019-05-08 01:41:41,0.690195,0.564375
118,2019-05-08 01:44:53,2019-05-08 01:46:39,1.40645,0.855752
119,2019-05-08 01:50:34,2019-05-08 01:53:17,0.736533,0.550043
119,2019-05-08 02:23:13,2019-05-08 02:25:25,0.321579,0.215984
120,2019-05-08 03:50:32,2019-05-08 03:53:29,0.673072,0.474397
120,2019-05-08 03:55:32,2019-05-08 04:04:41,0.715799,0.516494
120,2019-05-08 04:20:00,2019-05-08 04:22:03,1.020348,0.919771
120,2019-05-08 04:25:22,2019-05-08 04:26:33,0.477505,0.328057
121,2019-05-08 04:48:40,2019-05-08 04:52:16,0.353452,0.251266
121,2019-05-08 04:54:46,2019-05-08 04:58:09,0.855581,0.540229
121,2019-05-08 04:59:59,2019-05-08 05:05:07,0.528578,0.31895
121,2019-05-08 05:07:11,2019-05-08 05:09:55,0.3747,0.263099
121,2019-05-08 05:11:48,2019-05-08 05:13:04,0.433873,0.323744
122,2019-05-08 05:18:23,2019-05-08 05:22:28,0.598045,0.452794
122,2019-05-08 05:27:18,2019-05-08 05:28:42,0.752257,0.604036
122,2019-05-08 05:31:40,2019-05-08 05:36:30,0.567732,0.359219
122,2019-05-08 05:37:48,2019-05-08 05:40:08,0.841708,0.5685
122,2019-05-08 05:45:15,2019-05-08 05:47:24,0.487499,0.316778
122,2019-05-08 05:48:40,2019-05-08 05:49:43,0.451988,0.346139
122,2019-05-08 05:51:31,2019-05-08 05:52:32,0.696412,0.522016
123,2019-05-08 06:11:00,2019-05-08 06:18:49,0.568481,0.386722
123,2019-05-08 06:23:25,2019-05-08 06:25:22,0.784623,0.742223
123,2019-05-08 06:29:09,2019-05-08 06:33:11,0.551281,0.437251
123,2019-05-08 06:43:43,2019-05-08 06:45:27,0.500425,0.397038
124,2019-05-08 06:51:43,2019-05-08 06:53:49,1.256306,1.029617
124,2019-05-08 06:57:04,2019-05-08 07:00:06,0.357039,0.239205
124,2019-05-08 07:01:44,2019-05-08 07:06:26,0.714514,0.51026
124,2019-05-08 07:08:56,2019-05-08 07:10:32,0.343373,0.23676
124,2019-05-08 07:12:53,2019-05-08 07:16:01,0.586542,0.425007
125,2019-05-08 07:35:13,2019-05-08 07:39:09,0.301262,0.191663
125,2019-05-08 07:43:09,2019-05-08 07:47:00,0.898098,0.657662
125,2019-05-08 07:48:33,2019-05-08 07:54:26,1.085902,0.688008
125,2019-05-08 07:55:39,2019-05-08 07:58:42,0.814486,0.535234
125,2019-05-08 08:01:49,2019-05-08 08:05:43,0.465863,0.383303
125,2019-05-08 08:13:05,2019-05-08 08:14:47,0.537438,0.409406
126,2019-05-08 08:24:14,2019-05-08 08:26:26,0.553851,0.399046
126,2019-05-08 08:28:33,2019-05-08 08:31:52,1.240383,0.877214
126,2019-05-08 08:33:26,2019-05-08 08:37:24,0.476953,0.387355
126,2019-05-08 08:38:56,2019-05-08 08:42:59,0.801475,0.480759
126,2019-05-08 08:44:19,2019-05-08 08:46:39,0.582041,0.439377
127,2019-05-08 08:58:22,2019-05-08 09:01:09,0.909511,0.762224
127,2019-05-08 09:04:08,2019-05-08 09:06:52,0.481201,0.34685
127,2019-05-08 09:08:57,2019-05-08 09:11:23,0.511947,0.384109
127,2019-05-08 09:13:21,2019-05-08 09:14:34,0.545562,0.41876
128,2019-05-08 09:29:17,2019-05-08 09:32:21,0.730568,0.57676
128,2019-05-08 09:39:30,2019-05-08 09:43:54,0.550513,0.417791
128,2019-05-08 09:48:28,2019-05-08 09:49:59,1.1665,0.754921
128,2019-05-08 09:53:32,2019-05-08 09:54:51,0.511975,0.389772
128,2019-05-08 09:57:01,2019-05-08 09:58:01,0.55691,0.361413
129,2019-05-08 13:18:07,2019-05-08 13:20:42,0.875131,0.628177
129,2019-05-08 13:26:18,2019-05-08 13:28:12,0.507009,0.363388
129,2019-05-08 13:32:24,2019-05-08 13:33:39,0.513222,0.362012
129,2019-05-08 13:42:55,2019-05-08 13:47:02,0.518007,0.384605
130,2019-05-08 13:57:05,2019-05-08 13:59:50,0.464491,0.332582
130,2019-05-08 14:03:53,2019-05-08 14:06:07,0.369464,0.277517
130,2019-05-08 14:09:58,2019-05-08 14:10:28,0.703517,0.584308
130,2019-05-08 14:14:10,2019-05-08 14:16:14,0.544532,0.35213
130,2019-05-08 14:26:37,2019-05-08 14:29:37,0.470727,0.340136
131,2019-05-08 14:57:54,2019-05-08 15:00:24,1.33703,1.048556
131,2019-05-08 15:03:28,2019-05-08 15:07:38,0.395797,0.289977
131,2019-05-08 15:09:28,2019-05-08 15:12:27,0.898299,0.652859
131,2019-05-08 15:15:20,2019-05-08 15:16:29,0.859043,0.622873
131,2019-05-08 15:17:44,2019-05-08 15:21:20,0.70533,0.519067
131,2019-05-08 15:28:01,2019-05-08 15:31:14,0.550346,0.39929
131,2019-05-08 15:37:53,2019-05-08 15:39:13,0.485583,0.302947
131,2019-05-08 15:42:49,2019-05-08 15:45:54,1.046588,0.726679
132,2019-05-08 16:59:00,2019-05-08 17:02:11,0.38848,0.226673
132,2019-05-08 17:08:37,2019-05-08 17:11:47,0.658228,0.425022
133,2019-05-08 17:49:20,2019-05-08 17:52:33,0.611824,0.423191
133,2019-05-08 17:54:42,2019-05-08 18:02:26,1.164329,0.809352
133,2019-05-08 18:05:16,2019-05-08 18:09:25,0.587269,0.415113
133,2019-05-08 18:17:56,2019-05-08 18:21:03,0.723087,0.512711
134,2019-05-08 18:35:03,2019-05-08 18:37:59,0.548544,0.382064
134,2019-05-08 18:41:00,2019-05-08 18:45:11,0.554457,0.426264
134,2019-05-08 18:49:51,2019-05-08 18:52:58,0.900727,0.598774
135,2019-05-08 19:11:01,2019-05-08 19:14:27,0.533489,0.359792
135,2019-05-08 19:18:58,2019-05-08 19:21:45,0.545841,0.381318
135,2019-05-08 19:25:32,2019-05-08 19:27:52,0.460613,0.319579
135,2019-05-08 19:31:27,2019-05-08 19:33:44,0.344283,0.291332
135,2019-05-08 19:37:54,2019-05-08 19:41:33,0.569714,0.385393
135,2019-05-08 19:56:22,2019-05-08 19:58:56,1.153011,1.031787
136,2019-05-08 20:07:46,2019-05-08 20:10:44,0.268331,0.203973
136,2019-05-08 20:12:38,2019-05-08 20:17:03,0.558378,0.393602
136,2019-05-08 20:21:21,2019-05-08 20:24:10,0.480065,0.331691
136,2019-05-08 20:27:02,2019-05-08 20:29:06,0.446848,0.342283
136,2019-05-08 20:31:59,2019-05-08 20:34:48,1.001053,0.882029
137,2019-05-08 21:06:51,2019-05-08 21:09:09,0.851251,0.656936
137,2019-05-08 21:10:17,2019-05-08 21:14:36,0.580878,0.40638
137,2019-05-08 21:16:23,2019-05-08 21:19:33,0.494229,0.367534
137,2019-05-08 21:23:15,2019-05-08 21:28:30,0.692657,0.467295
137,2019-05-08 21:30:57,2019-05-08 21:33:13,0.653098,0.428417
138,2019-05-08 21:44:51,2019-05-08 21:47:10,0.763868,0.614749
138,2019-05-08 21:51:29,2019-05-08 21:56:35,0.649607,0.510317
138,2019-05-08 21:59:20,2019-05-08 22:01:22,0.474946,0.366712
138,2019-05-08 22:12:25,2019-05-08 22:13:28,0.425141,0.334677
138,2019-05-08 22:26:01,2019-05-08 22:27:42,1.059165,0.855148
138,2019-05-08 22:29:52,2019-05-08 22:31:57,0.287131,0.189405
139,2019-05-08 22:46:11,2019-05-08 22:48:39,0.643473,0.450958
139,2019-05-08 22:52:38,2019-05-08 22:57:57,0.263665,0.248406
139,2019-05-08 23:00:27,2019-05-08 23:04:27,1.024456,0.819141
139,2019-05-08 23:14:10,2019-05-08 23:15:29,0.415025,0.252077
139,2019-05-08 23:34:04,2019-05-08 23:36:06,0.447144,0.289521
139,2019-05-08 23:38:43,2019-05-08 23:41:50,0.542539,0.35653
140,2019-05-08 23:46:15,2019-05-08 23:48:30,1.361251,0.880983
140,2019-05-08 23:53:59,2019-05-08 23:56:07,0.591551,0.390647
140,2019-05-09 00:03:56,2019-05-09 00:05:41,0.695912,0.488629
140,2019-05-09 00:08:42,2019-05-09 00:09:47,0.597882,0.429546
140,2019-05-09 00:19:35,2019-05-09 00:20:42,0.308941,0.215867
141,2019-05-09 00:29:50,2019-05-09 00:31:34,0.272389,0.16601
141,2019-05-09 00:34:54,2019-05-09 00:38:59,0.615041,0.47135
141,2019-05-09 00:48:37,2019-05-09 00:51:40,0.749477,0.508796
141,2019-05-09 00:58:07,2019-05-09 00:59:27,0.819322,0.522783
142,2019-05-09 01:10:07,2019-05-09 01:14:57,0.85353,0.606879
142,2019-05-09 01:21:49,2019-05-09 01:23:56,1.173153,1.016356
142,2019-05-09 01:26:19,2019-05-09 01:30:32,0.472527,0.326189
142,2019-05-09 01:33:50,2019-05-09 01:35:41,0.681264,0.52558
142,2019-05-09 01:37:38,2019-05-09 01:41:23,0.449921,0.322672
142,2019-05-09 01:44:37,2019-05-09 01:46:12,0.394068,0.261535
143,2019-05-09 01:55:46,2019-05-09 01:57:40,0.598993,0.396239
143,2019-05-09 02:02:10,2019-05-09 02:04:56,0.767715,0.534359
143,2019-05-09 02:13:48,2019-05-09 02:17:47,0.641881,0.577125
144,2019-05-09 02:44:15,2019-05-09 02:46:35,0.777736,0.55308
144,2019-05-09 02:51:16,2019-05-09 02:52:36,0.787445,0.525498
144,2019-05-09 02:53:53,2019-05-09 02:56:31,0.467112,0.397364
144,2019-05-09 02:58:07,2019-05-09 03:04:12,0.688376,0.472484
144,2019-05-09 03:07:44,2019-05-09 03:10:52,0.448982,0.339412
144,2019-05-09 03:19:55,2019-05-09 03:21:56,0.83455,0.564987
145,2019-05-09 03:30:47,2019-05-09 03:33:10,0.642708,0.540147
145,2019-05-09 03:37:42,2019-05-09 03:41:56,0.590165,0.515094
145,2019-05-09 03:43:37,2019-05-09 03:50:01,0.564417,0.480599
145,2019-05-09 03:53:09,2019-05-09 03:55:08,0.443071,0.332623
145,2019-05-09 03:56:43,2019-05-09 04:01:31,0.581181,0.40505
145,2019-05-09 04:03:59,2019-05-09 04:06:24,0.533035,0.405576
145,2019-05-09 04:07:56,2019-05-09 04:10:12,0.490304,0.353599
146,2019-05-09 04:16:36,2019-05-09 04:18:56,1.025755,0.76774
146,2019-05-09 04:20:55,2019-05-09 04:21:07,0.798714,0.542755
146,2019-05-09 04:22:14,2019-05-09 04:30:44,0.781726,0.582116
146,2019-05-09 04:41:10,2019-05-09 04:45:29,0.697588,0.534451
146,2019-05-09 04:54:27,2019-05-09 04:57:39,0.286739,0.212715
146,2019-05-09 05:03:19,2019-05-09 05:04:47,0.386004,0.237979
147,2019-05-09 05:38:07,2019-05-09 05:40:09,1.356187,1.100693
147,2019-05-09 05:43:40,2019-05-09 05:44:53,0.476107,0.355582
147,2019-05-09 05:46:27,2019-05-09 05:49:55,0.999939,0.730741
147,2019-05-09 06:05:20,2019-05-09 06:08:54,1.394768,0.918751
147,2019-05-09 06:11:08,2019-05-09 06:12:15,0.785973,0.60491
148,2019-05-09 07:04:09,2019-05-09 07:06:18,0.902386,0.70627
148,2019-05-09 07:09:28,2019-05-09 07:14:43,0.586049,0.494279
148,2019-05-09 07:28:48,2019-05-09 07:33:46,0.97901,0.635874
148,2019-05-09 07:39:43,2019-05-09 07:42:54,0.60919,0.418987
148,2019-05-09 07:50:03,2019-05-09 07:52:12,0.768601,0.500393
148,2019-05-09 07:55:20,2019-05-09 07:56:46,0.515948,0.326911
149,2019-05-09 08:32:39,2019-05-09 08:35:17,0.627599,0.441987
149,2019-05-09 08:36:53,2019-05-09 08:40:21,0.88713,0.607094
149,2019-05-09 08:41:49,2019-05-09 08:46:25,0.568496,0.39789
149,2019-05-09 08:50:35,2019-05-09 08:52:16,0.555588,0.372347
149,2019-05-09 08:53:45,2019-05-09 08:55:06,0.445856,0.345571
149,2019-05-09 08:57:25,2019-05-09 08:58:02,0.649521,0.522705
149,2019-05-09 09:01:36,2019-05-09 09:03:04,0.36466,0.281773
150,2019-05-09 09:38:38,2019-05-09 09:41:40,0.748193,0.534371
150,2019-05-09 09:45:46,2019-05-09 09:51:39,0.414109,0.253202
150,2019-05-09 09:53:57,2019-05-09 10:00:22,0.708964,0.469723
150,2019-05-09 10:03:30,2019-05-09 10:07:58,1.0629,0.810066
150,2019-05-09 10:10:07,2019-05-09 10:12:52,0.330858,0.264291
150,2019-05-09 10:18:07,2019-05-09 10:20:47,0.632676,0.497933
151,2019-05-09 11:07:31,2019-05-09 11:09:25,0.454659,0.330899
151,2019-05-09 11:10:49,2019-05-09 11:13:51,0.611932,0.386457
152,2019-05-09 11:15:56,2019-05-09 11:17:58,0.676053,0.585044
152,2019-05-09 11:19:47,2019-05-09 11:24:33,0.235282,0.167425
152,2019-05-09 11:26:58,2019-05-09 11:29:41,0.228852,0.153777
153,2019-05-09 12:03:58,2019-05-09 12:06:50,0.444175,0.311097
153,2019-05-09 12:09:08,2019-05-09 12:12:08,0.74896,0.595284
153,2019-05-09 12:15:44,2019-05-09 12:17:11,0.309812,0.223286
153,2019-05-09 12:23:40,2019-05-09 12:25:56,0.964669,0.807229
154,2019-05-09 12:57:19,2019-05-09 13:00:12,0.593246,0.388357
154,2019-05-09 13:09:17,2019-05-09 13:12:23,1.38576,1.102745
154,2019-05-09 13:18:52,2019-05-09 13:19:42,0.921234,0.592413
154,2019-05-09 13:21:37,2019-05-09 13:24:50,0.931234,0.609126
154,2019-05-09 13:25:53,2019-05-09 13:28:10,0.55871,0.397078
154,2019-05-09 13:30:28,2019-05-09 13:33:24,0.674264,0.453777
155,2019-05-09 13:44:45,2019-05-09 13:47:04,1.249851,1.097322
155,2019-05-09 13:48:13,2019-05-09 13:52:27,0.498111,0.320827
155,2019-05-09 13:54:10,2019-05-09 13:57:23,1.108953,0.857044
155,2019-05-09 13:58:53,2019-05-09 14:01:08,0.421097,0.274545
156,2019-05-09 14:11:30,2019-05-09 14:14:19,0.4594,0.326691
156,2019-05-09 14:20:24,2019-05-09 14:22:59,0.293747,0.239261
156,2019-05-09 14:30:39,2019-05-09 14:35:04,0.478642,0.362495
156,2019-05-09 14:37:58,2019-05-09 14:41:30,0.585611,0.449624
157,2019-05-09 15:16:40,2019-05-09 15:19:22,0.255482,0.237881
157,2019-05-09 15:29:19,2019-05-09 15:32:59,0.623066,0.443485
157,2019-05-09 15:48:15,2019-05-09 15:51:05,0.66486,0.493076
157,2019-05-09 15:52:07,2019-05-09 15:55:08,0.893086,0.605609
158,2019-05-09 16:23:49,2019-05-09 16:25:57,0.657859,0.492337
